id,isBadLoan,Usage
777634,0,Private
492370,0,Private
620944,0,Public
432771,0,Private
447761,0,Public
769572,0,Public
641207,0,Public
1034920,0,Private
974929,0,Public
600757,0,Private
695149,0,Private
1064061,0,Public
469409,1,Private
459375,0,Private
748118,0,Private
1014291,1,Private
537037,0,Private
465763,0,Private
1037540,1,Public
679826,0,Public
571836,0,Public
794846,0,Public
783244,0,Public
688569,0,Public
644149,0,Private
1001320,0,Public
387680,0,Public
676667,0,Public
371841,1,Public
597906,0,Public
543973,1,Public
769636,1,Private
691994,0,Private
1045509,0,Private
583047,0,Private
875547,1,Public
533182,0,Public
522129,0,Public
1023951,0,Private
495414,0,Private
1049310,0,Private
499054,0,Private
1047080,0,Public
493529,0,Private
646675,0,Private
890786,0,Public
464841,0,Private
718550,0,Private
840232,0,Private
756050,0,Public
991309,1,Public
413524,0,Private
1029236,0,Private
672723,0,Public
563362,0,Private
786611,0,Private
760045,0,Public
761924,1,Private
470102,0,Public
490397,0,Public
597965,0,Public
689939,0,Public
469683,1,Public
404814,0,Public
522022,1,Private
521001,0,Private
511422,0,Public
525519,0,Public
861237,0,Public
689961,0,Private
377316,0,Private
830066,0,Private
848659,0,Public
471831,0,Public
874227,0,Public
655940,0,Private
525475,0,Public
1048164,0,Private
890697,0,Public
652764,1,Public
1037730,1,Public
351780,0,Public
391569,0,Public
676035,0,Private
648302,0,Public
703890,0,Public
645126,0,Public
863062,0,Private
369529,0,Public
611936,0,Private
1014779,0,Private
1060697,0,Private
802097,0,Private
852457,0,Private
559498,0,Public
478519,0,Public
629032,0,Private
492393,0,Public
499499,0,Private
489461,0,Public
795919,0,Public
541531,0,Private
991230,0,Public
652517,0,Public
785372,0,Private
640761,0,Public
1041364,0,Private
813952,0,Private
720920,0,Private
751959,0,Private
802401,1,Public
808292,0,Public
501603,0,Private
517055,0,Public
972015,0,Private
849681,0,Public
646187,0,Private
483797,1,Private
618757,1,Private
707827,0,Public
746008,0,Private
249164,0,Private
552454,0,Private
746652,0,Public
759314,0,Public
566392,0,Public
546108,0,Public
467359,0,Private
766987,0,Public
872282,0,Public
376827,1,Private
994765,0,Public
1036318,0,Private
770520,0,Private
620368,0,Private
474398,0,Private
757740,1,Public
715429,0,Private
731717,0,Public
736932,0,Public
787505,0,Private
672974,0,Private
875646,1,Public
871213,1,Private
678241,0,Public
709526,0,Public
859997,1,Public
1057515,0,Private
734657,0,Public
362937,0,Private
576799,0,Private
504483,0,Public
400872,0,Private
715319,1,Private
428069,1,Public
418875,0,Public
969594,0,Public
806798,0,Public
797987,0,Public
1069742,0,Public
988301,1,Public
515932,0,Private
571525,0,Private
1054469,0,Public
526894,0,Private
476557,1,Private
614649,0,Public
1033554,0,Private
1025633,0,Private
761721,0,Public
550117,0,Private
822778,1,Public
354219,0,Private
501651,0,Private
480461,0,Private
821321,0,Public
811348,1,Private
645550,0,Private
627501,0,Public
501793,0,Public
753627,0,Private
101579,0,Public
490274,0,Private
1057787,0,Private
414231,0,Public
1029224,0,Public
539422,0,Public
507224,0,Private
984148,1,Private
579043,0,Private
871862,0,Public
438024,1,Public
615055,0,Private
978874,0,Private
521028,0,Private
398711,0,Public
557103,0,Public
1052181,0,Private
428880,0,Private
760488,1,Public
870332,1,Private
780992,1,Public
332132,0,Public
513468,0,Public
596195,1,Private
1068487,0,Private
515872,0,Public
883504,0,Public
495389,0,Private
498716,0,Private
654824,0,Public
763947,0,Private
1041975,0,Public
543020,0,Private
366003,0,Public
438922,0,Public
637323,1,Private
449306,0,Public
465530,0,Private
361794,0,Public
882698,0,Private
650560,0,Private
991824,0,Public
838307,0,Public
738322,0,Public
535908,1,Private
859682,0,Public
522112,1,Private
419617,0,Private
640983,0,Private
980260,0,Private
669546,0,Private
769628,0,Public
762571,0,Private
647554,1,Private
717270,0,Private
980552,0,Private
874799,0,Public
447858,1,Private
1008242,0,Public
599656,1,Public
714675,0,Public
889647,0,Public
482728,0,Private
361244,0,Public
822924,1,Private
439205,0,Private
524583,0,Public
619721,0,Private
655115,1,Private
758482,0,Private
826893,0,Public
879844,1,Public
514673,0,Public
387069,1,Public
553277,0,Public
891946,0,Public
361400,0,Private
506058,0,Public
524215,1,Private
1008254,0,Public
675570,0,Private
579781,0,Private
591139,0,Private
641147,1,Private
854802,0,Private
859837,0,Private
867209,0,Public
1010645,0,Public
365663,0,Private
456023,0,Public
530454,0,Private
574817,0,Public
479713,0,Public
1039496,1,Public
838960,0,Public
431155,0,Public
863195,0,Private
834823,0,Private
1041216,1,Private
601059,0,Private
871008,0,Public
701986,0,Private
666742,0,Public
646901,0,Public
610027,0,Private
1017196,0,Public
754033,1,Public
785240,0,Private
478580,0,Private
778495,0,Public
453585,0,Private
434050,0,Private
1016680,0,Public
370042,0,Public
721515,1,Public
1034063,0,Private
627833,0,Public
574841,0,Private
480816,0,Public
682411,0,Private
1065717,0,Private
725871,0,Private
1012953,1,Private
516225,0,Private
588530,0,Private
877956,1,Public
658224,0,Public
512027,0,Private
379491,0,Private
581779,0,Public
854714,0,Private
837872,0,Public
614022,1,Private
444810,0,Public
611963,0,Private
501044,1,Private
501209,0,Private
600762,0,Public
519197,1,Private
894105,1,Public
385783,0,Private
629807,0,Public
763067,1,Public
856049,0,Public
971421,0,Public
479074,0,Public
551438,0,Public
798265,0,Private
513189,0,Private
646830,0,Public
461379,0,Private
677271,0,Public
778770,1,Private
664384,0,Private
1063509,0,Public
879024,0,Public
999918,0,Public
787219,0,Public
592949,0,Private
984141,0,Public
879033,0,Private
468168,0,Private
463467,0,Public
543130,0,Private
664913,0,Public
715513,0,Private
865507,0,Public
375748,1,Private
413385,0,Public
581359,0,Private
867853,0,Private
714792,0,Private
543297,0,Private
652444,1,Private
422847,0,Public
373540,0,Private
396145,0,Private
623482,0,Public
747080,0,Public
559589,0,Private
589171,0,Public
636577,0,Public
684567,0,Private
265836,1,Private
987346,0,Public
729661,0,Public
607298,0,Public
486869,0,Public
874747,1,Private
871956,0,Private
1059100,0,Public
839996,0,Public
996851,0,Public
456971,1,Public
480805,0,Public
666607,0,Public
834642,1,Private
832403,0,Private
1049528,0,Public
522687,0,Public
423316,1,Private
677937,0,Private
358280,0,Private
468565,0,Private
706013,1,Public
994423,0,Private
883269,0,Public
571768,1,Private
543863,0,Private
782129,1,Public
863703,0,Private
401175,0,Public
805706,0,Private
521074,0,Private
357872,0,Private
671136,0,Public
751748,0,Private
398605,0,Public
511300,0,Private
394329,0,Private
622911,0,Public
977981,1,Private
452599,0,Private
1053935,1,Private
1017595,0,Private
894272,0,Public
438605,0,Private
626248,1,Private
425935,0,Public
495957,0,Private
824782,0,Private
1044042,1,Public
826990,1,Public
829828,0,Private
688741,0,Public
535766,0,Public
442492,0,Private
482794,0,Private
970614,0,Private
728584,0,Public
883428,0,Public
392350,0,Public
579566,0,Private
729122,0,Private
808689,0,Private
751452,0,Private
859802,0,Public
654777,0,Private
432820,1,Public
1068744,0,Private
1028586,1,Private
668658,0,Public
779255,0,Public
494435,1,Private
474007,0,Public
521709,0,Private
1066520,0,Public
523585,0,Public
972058,0,Public
976747,1,Public
783506,0,Private
442993,1,Private
465574,0,Private
746531,1,Public
535623,0,Public
539889,0,Public
1012574,0,Public
840801,1,Private
529214,1,Public
564101,0,Private
777509,0,Private
706955,0,Private
354885,0,Private
1003077,0,Public
394696,0,Public
1019887,0,Public
600372,0,Public
657891,1,Public
577436,0,Public
675344,0,Public
743690,1,Public
802988,1,Public
1008914,0,Private
657037,0,Private
614983,0,Public
688659,0,Public
1038274,0,Public
661374,0,Public
389724,0,Private
528914,0,Private
513881,0,Private
1065234,0,Private
805828,0,Public
458679,0,Public
859497,0,Private
1057562,0,Public
496629,0,Private
1057330,0,Public
990329,0,Private
1058440,0,Private
736534,0,Public
888130,0,Public
379136,0,Private
520544,0,Public
642832,0,Public
600767,0,Public
1018577,0,Public
782922,0,Private
644134,0,Public
1025108,1,Private
704958,0,Private
888556,0,Public
657546,0,Private
520534,0,Public
615998,0,Private
740968,0,Public
369055,0,Public
784374,0,Private
1010030,1,Public
861835,1,Private
1059828,0,Public
986289,0,Public
1034285,0,Private
601063,0,Private
690501,0,Private
570930,0,Private
737454,0,Private
722022,0,Private
885002,0,Private
514640,0,Public
977528,0,Public
763834,0,Public
1062257,1,Private
995434,0,Private
435681,0,Private
1045401,0,Public
456556,0,Private
478984,0,Public
478126,0,Public
1046826,1,Private
540147,0,Private
571208,0,Public
662888,0,Private
768404,0,Private
825826,1,Public
823634,0,Public
1019780,0,Public
734343,1,Private
713821,0,Private
395180,0,Public
753937,0,Private
691587,0,Private
567517,0,Private
871372,1,Private
630924,0,Public
706497,0,Private
1037971,0,Private
463465,0,Public
358508,1,Public
797098,0,Public
758947,0,Public
408948,0,Public
880299,0,Public
476925,0,Public
550446,0,Private
741773,0,Public
718840,0,Private
624284,0,Private
471062,0,Public
842073,0,Public
763383,0,Public
853861,0,Public
456448,0,Public
668106,0,Public
523833,0,Private
491142,1,Public
1037956,0,Public
341419,0,Public
472505,0,Private
420457,1,Private
491339,0,Private
362293,1,Public
878673,0,Private
814210,0,Public
1025132,0,Public
154141,0,Private
612342,0,Public
775712,1,Private
642870,0,Private
467182,1,Public
979294,0,Private
737892,0,Private
589452,1,Public
750710,0,Public
490174,0,Private
523724,0,Public
476142,1,Private
515442,0,Private
978745,0,Private
564951,0,Public
805743,0,Private
669492,0,Private
644361,1,Private
1010101,0,Private
232568,0,Private
988495,0,Public
849154,1,Public
217100,0,Public
604917,0,Private
383004,0,Private
618421,0,Public
869179,0,Private
381258,0,Private
984910,0,Private
1038642,0,Public
828556,0,Public
504545,0,Public
1028056,0,Public
495918,0,Private
663422,0,Public
640352,1,Private
965286,0,Private
683080,0,Private
879876,0,Public
612594,0,Public
590959,0,Private
453442,1,Private
831010,1,Public
776394,1,Public
854126,1,Public
863059,0,Private
647251,0,Public
391603,0,Private
743343,0,Private
766090,0,Public
377426,0,Public
1033047,1,Private
510177,0,Private
974355,0,Public
841182,0,Private
643255,0,Private
972496,0,Public
370340,0,Private
695326,0,Private
553495,0,Public
977217,0,Private
619119,0,Private
641855,0,Public
986011,0,Private
703017,0,Private
435969,0,Public
612826,0,Public
477797,0,Public
701547,0,Public
881910,0,Private
745634,0,Public
855837,0,Public
441198,0,Public
808396,0,Public
822317,0,Private
474345,0,Private
644829,0,Public
388471,0,Private
728284,0,Public
359789,0,Private
817884,0,Private
464433,0,Public
586792,1,Public
520764,1,Private
391570,0,Private
515071,0,Public
590467,0,Private
765927,0,Public
762855,0,Private
812171,0,Public
356274,0,Public
503032,0,Private
730742,0,Private
870820,0,Public
876750,0,Private
576966,1,Public
585340,0,Public
875545,0,Public
1061304,0,Public
641579,0,Private
983802,0,Private
637447,0,Private
495950,0,Private
1055921,0,Public
496932,0,Public
664737,0,Public
424737,0,Public
554910,1,Private
687363,0,Public
629312,0,Private
1066471,0,Public
795773,0,Private
650506,0,Private
749243,1,Private
753594,0,Public
556238,0,Private
382211,0,Private
630826,0,Private
1049201,1,Public
502340,0,Public
514832,0,Private
859400,0,Public
791012,0,Public
823080,0,Private
752188,0,Public
605851,0,Public
1006108,0,Private
950092,0,Public
710905,0,Public
824902,0,Private
552886,0,Private
540101,0,Private
474047,0,Private
619376,0,Private
550309,1,Private
578304,0,Private
473133,0,Public
462175,0,Public
582987,0,Private
643182,1,Private
675963,1,Private
733556,0,Public
739492,0,Public
893034,0,Public
726424,0,Public
874534,0,Public
1062454,1,Public
1056081,0,Public
453081,0,Private
499980,0,Public
554674,0,Public
594902,0,Private
1048647,0,Private
769973,0,Public
813928,0,Private
556362,0,Public
503970,0,Private
389741,1,Private
461412,0,Public
501790,1,Public
576413,1,Public
981922,0,Private
854413,0,Public
535627,0,Public
709408,0,Private
457414,0,Private
554247,0,Public
779051,0,Public
378902,1,Public
510886,0,Public
451579,0,Public
759435,0,Public
979074,0,Private
397518,0,Public
1061245,0,Public
390382,0,Public
727537,0,Private
450129,0,Private
777793,0,Public
531072,0,Public
1005837,0,Public
712982,0,Public
635270,0,Private
1043259,0,Public
972738,0,Public
480107,0,Private
424882,0,Private
458131,0,Private
775231,0,Private
1052376,1,Private
587375,1,Private
642824,0,Public
366169,0,Private
432410,0,Public
725413,0,Public
1034692,0,Private
816023,0,Public
668301,0,Public
447472,0,Private
349668,0,Private
770214,0,Public
1015820,1,Private
648774,0,Public
702570,0,Public
785335,0,Public
551223,1,Public
1034632,0,Private
874749,0,Public
710965,0,Private
792036,1,Public
1037964,0,Private
693317,0,Private
594769,0,Public
867370,0,Private
556140,0,Public
450363,0,Private
1045885,0,Public
882226,1,Public
496727,0,Private
732953,0,Private
572912,0,Public
1044512,0,Private
616870,0,Private
611190,0,Public
875809,0,Public
988179,0,Private
1028866,0,Private
463722,1,Private
476022,0,Public
728173,0,Private
697928,0,Public
545364,0,Public
813783,0,Public
696025,0,Public
752304,0,Public
680688,0,Private
674628,0,Private
749872,0,Public
854200,0,Private
870129,0,Private
646871,0,Private
758317,0,Public
775551,1,Public
1029359,0,Private
730949,0,Public
395185,0,Private
599451,0,Private
632194,0,Public
643919,1,Public
577214,0,Public
570149,1,Public
520605,1,Public
510578,1,Private
618067,0,Public
471212,0,Public
561374,0,Public
1010493,1,Public
760215,0,Public
757255,0,Public
788163,0,Private
1005957,0,Public
428982,0,Public
213551,0,Private
785689,0,Public
619649,0,Private
363763,0,Private
997558,0,Public
762857,0,Public
879262,1,Private
819983,0,Private
707142,0,Public
391560,0,Private
988640,0,Private
561851,1,Public
393440,0,Public
787654,0,Public
689215,0,Public
349570,0,Public
668225,0,Private
1066480,0,Public
692654,1,Public
695082,0,Public
453391,0,Private
884798,0,Private
544093,0,Private
849912,0,Public
848496,0,Private
743713,0,Public
884249,0,Public
449880,0,Private
874821,0,Public
1053415,0,Public
987383,0,Public
892465,0,Public
694714,1,Public
392602,0,Private
486163,0,Private
738713,0,Public
1035284,0,Private
507462,0,Private
427298,0,Private
284168,0,Public
834961,0,Public
733201,1,Private
502275,1,Public
967655,0,Private
456095,0,Public
588779,0,Private
555181,0,Public
562416,0,Private
477484,0,Public
1046380,0,Private
984476,0,Private
679192,0,Public
380683,0,Private
777747,0,Private
745773,0,Private
766828,0,Private
1068274,0,Private
827262,0,Private
554889,0,Private
1016769,0,Private
708098,0,Public
777217,0,Public
609164,0,Private
858157,0,Private
598310,0,Public
843784,0,Public
382458,0,Public
490650,1,Private
842054,0,Public
468188,0,Private
822985,0,Public
1043899,0,Public
1005052,0,Private
884952,0,Public
622261,0,Private
888356,0,Private
561197,0,Public
753970,0,Public
513936,0,Public
601893,0,Public
453450,0,Public
323229,0,Public
592635,0,Public
623736,0,Public
634132,0,Private
863063,0,Public
545065,0,Private
620393,0,Public
679279,0,Private
605379,0,Private
501189,0,Public
656013,0,Public
602107,0,Public
846573,0,Private
809480,0,Private
378348,0,Public
752734,0,Private
812737,0,Private
591091,0,Private
883216,0,Public
781054,0,Private
768159,0,Public
652330,1,Public
880784,0,Public
776238,0,Private
538596,0,Public
780008,0,Private
654528,0,Public
520318,0,Private
643103,0,Private
636935,0,Public
800997,0,Public
861830,0,Private
796681,0,Public
767583,1,Public
969413,0,Public
861707,0,Private
849760,0,Private
883917,0,Public
510815,0,Public
596952,0,Private
971965,0,Private
1057384,0,Private
883991,0,Public
657388,1,Public
562920,0,Public
601119,0,Private
712257,0,Private
547672,0,Private
757943,1,Private
765406,0,Public
1022972,0,Public
709764,0,Private
1050177,0,Public
673062,0,Public
482572,0,Public
488770,0,Public
1052848,0,Public
757349,0,Public
795289,0,Public
498131,0,Private
971024,0,Private
1064251,1,Private
531958,1,Public
583126,0,Private
129745,0,Public
984742,0,Private
757895,0,Private
648274,0,Private
829507,0,Public
731082,0,Private
432184,0,Private
1055716,1,Private
678451,0,Private
553815,0,Public
433976,0,Public
820600,0,Private
600872,0,Public
650945,0,Public
747338,1,Public
804330,0,Private
391175,0,Private
887545,0,Public
634996,0,Public
294803,0,Public
678681,0,Private
800184,0,Public
616223,0,Private
848062,0,Private
838847,0,Private
417234,0,Private
1041201,0,Private
603985,1,Public
775233,0,Public
862354,1,Private
399616,0,Private
547515,0,Public
732956,0,Private
606136,0,Private
878380,0,Public
834628,0,Public
1065513,1,Public
759507,0,Public
527211,0,Private
723961,0,Private
504078,0,Private
572227,0,Public
359401,1,Private
746629,0,Private
838433,0,Public
491231,0,Private
709334,0,Private
429770,0,Private
831057,0,Public
803561,0,Private
968447,0,Public
356340,0,Private
1029200,1,Public
836658,0,Public
1037951,0,Public
497898,0,Public
513789,0,Private
514895,0,Public
863027,0,Public
719149,0,Private
756664,0,Public
582842,0,Private
488251,0,Public
587395,0,Public
624266,0,Private
559956,0,Public
733239,0,Public
949901,0,Public
551828,1,Public
707056,0,Public
765864,0,Private
381737,0,Public
1024323,0,Private
702064,0,Public
510836,0,Public
545569,0,Public
1026271,0,Public
674221,0,Private
462042,0,Public
861191,0,Private
569037,0,Private
976611,0,Public
549904,0,Public
792574,0,Private
814500,0,Private
414112,0,Public
456193,0,Private
262669,0,Private
809814,0,Private
606786,0,Private
